2024-11-07 14:14:55.560207	-9.0	-9.0	-5.0	3.0	-9.0	3.0	-5.0	-10.0	35.099999999999994
2024-11-07 14:15:40.493083	2.0	-9.0	-5.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:15:47.421998	2.0	-9.0	2.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:03.678148	2.0	-3.0	2.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:07.635192	2.0	2.0	2.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:12.226923	2.0	5.0	2.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:16.795949	2.0	-1.0	2.0	3.0	-9.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:19.966075	2.0	-1.0	2.0	3.0	-5.0	3.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:16:24.499186	2.0	-1.0	2.0	3.0	-5.0	3.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:29.190318	2.0	-5.0	2.0	3.0	-5.0	3.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:34.126992	2.0	-5.0	2.0	3.0	-9.0	3.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:38.344011	5.0	-5.0	2.0	3.0	-9.0	3.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:41.660255	5.0	-5.0	2.0	3.0	-9.0	5.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:48.296919	5.0	-5.0	2.0	5.0	-9.0	5.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:54.002428	5.0	-5.0	5.0	5.0	-9.0	5.0	0.0	-20.0	35.099999999999994
2024-11-07 14:17:59.114387	5.0	-9.0	5.0	5.0	-9.0	5.0	0.0	-20.0	35.099999999999994
2024-11-07 14:18:04.192948	5.0	-9.0	5.0	5.0	-9.0	5.0	-10.0	-20.0	35.099999999999994
2024-11-07 14:18:08.674805	5.0	-9.0	5.0	5.0	-9.0	5.0	10.0	-20.0	35.099999999999994
2024-11-07 14:18:17.132062	5.0	-9.0	5.0	5.0	-9.0	5.0	-5.0	-20.0	35.099999999999994
2024-11-07 14:47:01.108316	5.0	-0.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:05.475034	5.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:08.813593	5.0	-5.0	5.0	5.0	-0.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:12.006561	5.0	-5.0	5.0	5.0	-5.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:15.422670	5.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:18.988689	0.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:22.127085	9.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
2024-11-07 14:47:27.293244	5.0	-5.0	5.0	5.0	-9.0	5.0	-5.0	-14.0	44.3
